clip_id,video_path,skeleton_path,label
oz_0022,rec8.MOV,oz_football/oz_0022.npy,0
oz_0343,throw_in2.MOV,oz_football/oz_0343.npy,1
oz_0544,throw_in2.MOV,oz_football/oz_0544.npy,1
oz_0027,rec5.mov,oz_football/oz_0027.npy,0
oz_0446,throw_in2.MOV,oz_football/oz_0446.npy,1
oz_0461,throw_in.mov,oz_football/oz_0461.npy,1
oz_0077,header.mov,oz_football/oz_0077.npy,3
oz_0308,pass_short.mov,oz_football/oz_0308.npy,2
oz_0393,header2.MOV,oz_football/oz_0393.npy,3
oz_0694,header.mov,oz_football/oz_0694.npy,3
oz_0298,rec6.MOV,oz_football/oz_0298.npy,0
oz_0639,throw_in2.MOV,oz_football/oz_0639.npy,1
oz_0595,rec8.MOV,oz_football/oz_0595.npy,0
oz_0530,rec5.mov,oz_football/oz_0530.npy,0
oz_0035,throw_in2.MOV,oz_football/oz_0035.npy,1
oz_0310,pass.mov,oz_football/oz_0310.npy,2
oz_0244,pass.mov,oz_football/oz_0244.npy,2
oz_0619,rec6.MOV,oz_football/oz_0619.npy,0
oz_0210,header2.MOV,oz_football/oz_0210.npy,3
oz_0059,pass_short.mov,oz_football/oz_0059.npy,2
oz_0570,pass_short.mov,oz_football/oz_0570.npy,2
oz_0383,header.mov,oz_football/oz_0383.npy,3
oz_0388,header2.MOV,oz_football/oz_0388.npy,3
oz_0683,header.mov,oz_football/oz_0683.npy,3
oz_0306,pass.mov,oz_football/oz_0306.npy,2
oz_0434,throw_in.mov,oz_football/oz_0434.npy,1
oz_0587,rec5.mov,oz_football/oz_0587.npy,0
oz_0578,rec3.mov,oz_football/oz_0578.npy,0
oz_0448,throw_in.mov,oz_football/oz_0448.npy,1
oz_0030,rec7.MOV,oz_football/oz_0030.npy,0
oz_0454,throw_in2.MOV,oz_football/oz_0454.npy,1
oz_0064,pass3.mp4,oz_football/oz_0064.npy,2
oz_0045,throw_in2.MOV,oz_football/oz_0045.npy,1
oz_0153,throw_in.mov,oz_football/oz_0153.npy,1
oz_0464,throw_in.mov,oz_football/oz_0464.npy,1
oz_0382,header.mov,oz_football/oz_0382.npy,3
oz_0573,short_shot.mp4,oz_football/oz_0573.npy,0
oz_0079,header.mov,oz_football/oz_0079.npy,3
oz_0354,throw_in.mov,oz_football/oz_0354.npy,1
oz_0033,throw_in2.MOV,oz_football/oz_0033.npy,1
oz_0025,rec9.mp4,oz_football/oz_0025.npy,0
oz_0235,throw_in.mov,oz_football/oz_0235.npy,1
oz_0090,header.mov,oz_football/oz_0090.npy,3
oz_0572,rec6.MOV,oz_football/oz_0572.npy,0
oz_0582,rec4.mov,oz_football/oz_0582.npy,0
oz_0131,header2.MOV,oz_football/oz_0131.npy,3
oz_0202,header.mov,oz_football/oz_0202.npy,3
oz_0670,header2.MOV,oz_football/oz_0670.npy,3
oz_0031,throw_in.mov,oz_football/oz_0031.npy,1
oz_0320,header.mov,oz_football/oz_0320.npy,3
oz_0520,rec8.MOV,oz_football/oz_0520.npy,0
oz_0259,pass3.mp4,oz_football/oz_0259.npy,2
oz_0008,rec6.MOV,oz_football/oz_0008.npy,0
oz_0156,throw_in.mov,oz_football/oz_0156.npy,1
oz_0062,pass2.MOV,oz_football/oz_0062.npy,2
oz_0024,rec2.mov,oz_football/oz_0024.npy,0
oz_0664,header.mov,oz_football/oz_0664.npy,3
oz_0494,pass.mov,oz_football/oz_0494.npy,2
oz_0006,rec4.mov,oz_football/oz_0006.npy,0
oz_0566,pass.mov,oz_football/oz_0566.npy,2
oz_0551,pass2.MOV,oz_football/oz_0551.npy,2
oz_0083,header2.MOV,oz_football/oz_0083.npy,3
oz_0150,throw_in2.MOV,oz_football/oz_0150.npy,1
oz_0441,throw_in.mov,oz_football/oz_0441.npy,1
oz_0363,throw_in.mov,oz_football/oz_0363.npy,1
oz_0040,throw_in2.MOV,oz_football/oz_0040.npy,1
oz_0413,pass3.mp4,oz_football/oz_0413.npy,2
oz_0249,pass.mov,oz_football/oz_0249.npy,2
oz_0036,throw_in.mov,oz_football/oz_0036.npy,1
oz_0011,rec8.MOV,oz_football/oz_0011.npy,0
oz_0644,throw_in2.MOV,oz_football/oz_0644.npy,1
oz_0148,throw_in.mov,oz_football/oz_0148.npy,1
oz_0053,throw_in.mov,oz_football/oz_0053.npy,1
oz_0217,header2.MOV,oz_football/oz_0217.npy,3
oz_0662,header.mov,oz_football/oz_0662.npy,3
oz_0160,throw_in.mov,oz_football/oz_0160.npy,1
oz_0154,throw_in2.MOV,oz_football/oz_0154.npy,1
oz_0245,pass3.mp4,oz_football/oz_0245.npy,2
oz_0239,throw_in2.MOV,oz_football/oz_0239.npy,1
oz_0198,header2.MOV,oz_football/oz_0198.npy,3
oz_0515,throw_in2.MOV,oz_football/oz_0515.npy,1
oz_0536,throw_in.mov,oz_football/oz_0536.npy,1
oz_0433,throw_in.mov,oz_football/oz_0433.npy,1
oz_0282,pass_short.mov,oz_football/oz_0282.npy,2
oz_0285,pass_short.mov,oz_football/oz_0285.npy,2
oz_0633,rec6.MOV,oz_football/oz_0633.npy,0
oz_0194,pass_short.mov,oz_football/oz_0194.npy,2
oz_0643,throw_in.mov,oz_football/oz_0643.npy,1
oz_0091,header2.MOV,oz_football/oz_0091.npy,3
oz_0276,pass3.mp4,oz_football/oz_0276.npy,2
oz_0231,throw_in2.MOV,oz_football/oz_0231.npy,1
oz_0524,rec9.mp4,oz_football/oz_0524.npy,0
oz_0477,pass.mov,oz_football/oz_0477.npy,2
oz_0470,header.mov,oz_football/oz_0470.npy,3
oz_0149,throw_in2.MOV,oz_football/oz_0149.npy,1
oz_0630,rec2.mov,oz_football/oz_0630.npy,0
oz_0199,header2.MOV,oz_football/oz_0199.npy,3
oz_0129,header.mov,oz_football/oz_0129.npy,3
oz_0208,header2.MOV,oz_football/oz_0208.npy,3
oz_0495,pass2.MOV,oz_football/oz_0495.npy,2
oz_0557,pass_short.mov,oz_football/oz_0557.npy,2
oz_0118,header2.MOV,oz_football/oz_0118.npy,3
oz_0618,rec4.mov,oz_football/oz_0618.npy,0
oz_0228,throw_in2.MOV,oz_football/oz_0228.npy,1
oz_0408,pass3.mp4,oz_football/oz_0408.npy,2
oz_0268,pass.mov,oz_football/oz_0268.npy,2
oz_0302,rec3.mov,oz_football/oz_0302.npy,0
oz_0101,header2.MOV,oz_football/oz_0101.npy,3
oz_0428,throw_in2.MOV,oz_football/oz_0428.npy,1
oz_0284,pass_short.mov,oz_football/oz_0284.npy,2
oz_0337,pass3.mp4,oz_football/oz_0337.npy,2
oz_0162,pass3.mp4,oz_football/oz_0162.npy,2
oz_0394,header.mov,oz_football/oz_0394.npy,3
oz_0419,pass.mov,oz_football/oz_0419.npy,2
oz_0345,throw_in2.MOV,oz_football/oz_0345.npy,1
oz_0488,pass.mov,oz_football/oz_0488.npy,2
oz_0563,pass_short.mov,oz_football/oz_0563.npy,2
oz_0465,throw_in.mov,oz_football/oz_0465.npy,1
oz_0346,throw_in2.MOV,oz_football/oz_0346.npy,1
oz_0309,pass.mov,oz_football/oz_0309.npy,2
oz_0539,throw_in.mov,oz_football/oz_0539.npy,1
oz_0626,rec4.mov,oz_football/oz_0626.npy,0
oz_0051,throw_in.mov,oz_football/oz_0051.npy,1
oz_0262,pass.mov,oz_football/oz_0262.npy,2
oz_0192,pass3.mp4,oz_football/oz_0192.npy,2
oz_0509,pass.mov,oz_football/oz_0509.npy,2
oz_0326,header2.MOV,oz_football/oz_0326.npy,3
oz_0399,header.mov,oz_football/oz_0399.npy,3
oz_0436,throw_in.mov,oz_football/oz_0436.npy,1
oz_0082,throw_in2.MOV,oz_football/oz_0082.npy,1
oz_0151,throw_in.mov,oz_football/oz_0151.npy,1
oz_0661,header.mov,oz_football/oz_0661.npy,3
oz_0604,header2.MOV,oz_football/oz_0604.npy,3
oz_0009,rec6.MOV,oz_football/oz_0009.npy,0
oz_0497,pass2.MOV,oz_football/oz_0497.npy,2
oz_0542,throw_in.mov,oz_football/oz_0542.npy,1
oz_0561,pass.mov,oz_football/oz_0561.npy,2
oz_0218,pass2.MOV,oz_football/oz_0218.npy,2
oz_0204,header.mov,oz_football/oz_0204.npy,3
oz_0241,throw_in.mov,oz_football/oz_0241.npy,1
oz_0556,pass_short.mov,oz_football/oz_0556.npy,2
oz_0248,pass.mov,oz_football/oz_0248.npy,2
oz_0673,header.mov,oz_football/oz_0673.npy,3
oz_0016,rec3.mov,oz_football/oz_0016.npy,0
oz_0537,throw_in2.MOV,oz_football/oz_0537.npy,1
oz_0143,header2.MOV,oz_football/oz_0143.npy,3
oz_0115,header2.MOV,oz_football/oz_0115.npy,3
oz_0054,throw_in.mov,oz_football/oz_0054.npy,1
oz_0663,header.mov,oz_football/oz_0663.npy,3
oz_0230,throw_in2.MOV,oz_football/oz_0230.npy,1
oz_0696,header.mov,oz_football/oz_0696.npy,3
oz_0567,pass.mov,oz_football/oz_0567.npy,2
oz_0594,short_shot.mp4,oz_football/oz_0594.npy,0
oz_0265,pass_short.mov,oz_football/oz_0265.npy,2
