clip_id,video_path,skeleton_path,label
oz_0203,header.mov,oz_football/oz_0203.npy,3
oz_0204,header.mov,oz_football/oz_0204.npy,3
oz_0206,header.mov,oz_football/oz_0206.npy,3
oz_0208,header.mov,oz_football/oz_0208.npy,3
oz_0209,header.mov,oz_football/oz_0209.npy,3
oz_0210,header.mov,oz_football/oz_0210.npy,3
oz_0211,header.mov,oz_football/oz_0211.npy,0
oz_0213,header.mov,oz_football/oz_0213.npy,0
oz_0217,header.mov,oz_football/oz_0217.npy,3
oz_0218,header.mov,oz_football/oz_0218.npy,2
oz_0219,header.mov,oz_football/oz_0219.npy,2
oz_0220,header.mov,oz_football/oz_0220.npy,2
oz_0222,header.mov,oz_football/oz_0222.npy,2
oz_0224,header.mov,oz_football/oz_0224.npy,1
oz_0225,header.mov,oz_football/oz_0225.npy,1
oz_0226,header.mov,oz_football/oz_0226.npy,1
oz_0228,header.mov,oz_football/oz_0228.npy,1
oz_0229,header.mov,oz_football/oz_0229.npy,1
oz_0230,header.mov,oz_football/oz_0230.npy,1
oz_0231,header.mov,oz_football/oz_0231.npy,1
oz_0232,header.mov,oz_football/oz_0232.npy,1
oz_0233,header.mov,oz_football/oz_0233.npy,1
oz_0234,header.mov,oz_football/oz_0234.npy,1
oz_0235,header.mov,oz_football/oz_0235.npy,1
oz_0236,header.mov,oz_football/oz_0236.npy,1
oz_0237,header.mov,oz_football/oz_0237.npy,1
oz_0238,header.mov,oz_football/oz_0238.npy,1
oz_0239,header.mov,oz_football/oz_0239.npy,1
oz_0241,header.mov,oz_football/oz_0241.npy,1
oz_0242,header.mov,oz_football/oz_0242.npy,1
oz_0243,header.mov,oz_football/oz_0243.npy,2
oz_0244,header.mov,oz_football/oz_0244.npy,2
oz_0245,header.mov,oz_football/oz_0245.npy,2
oz_0246,header.mov,oz_football/oz_0246.npy,2
oz_0247,header.mov,oz_football/oz_0247.npy,2
oz_0248,header.mov,oz_football/oz_0248.npy,2
oz_0249,header.mov,oz_football/oz_0249.npy,2
oz_0250,header.mov,oz_football/oz_0250.npy,2
oz_0252,header.mov,oz_football/oz_0252.npy,2
oz_0253,header.mov,oz_football/oz_0253.npy,2
oz_0254,header.mov,oz_football/oz_0254.npy,2
oz_0255,header.mov,oz_football/oz_0255.npy,2
oz_0256,header.mov,oz_football/oz_0256.npy,2
oz_0258,header.mov,oz_football/oz_0258.npy,2
oz_0259,header.mov,oz_football/oz_0259.npy,2
oz_0260,header.mov,oz_football/oz_0260.npy,2
oz_0261,header.mov,oz_football/oz_0261.npy,2
oz_0262,header.mov,oz_football/oz_0262.npy,2
oz_0264,header.mov,oz_football/oz_0264.npy,2
oz_0265,header.mov,oz_football/oz_0265.npy,2
oz_0268,header.mov,oz_football/oz_0268.npy,2
oz_0269,header.mov,oz_football/oz_0269.npy,2
oz_0271,header.mov,oz_football/oz_0271.npy,2
oz_0273,header.mov,oz_football/oz_0273.npy,2
oz_0274,header.mov,oz_football/oz_0274.npy,2
oz_0276,header.mov,oz_football/oz_0276.npy,2
oz_0278,header.mov,oz_football/oz_0278.npy,2
oz_0280,header.mov,oz_football/oz_0280.npy,2
oz_0281,header.mov,oz_football/oz_0281.npy,2
oz_0282,header.mov,oz_football/oz_0282.npy,2
oz_0283,header.mov,oz_football/oz_0283.npy,2
oz_0284,header.mov,oz_football/oz_0284.npy,2
oz_0285,header.mov,oz_football/oz_0285.npy,2
oz_0288,header.mov,oz_football/oz_0288.npy,3
oz_0289,header.mov,oz_football/oz_0289.npy,3
oz_0291,header.mov,oz_football/oz_0291.npy,3
oz_0292,header.mov,oz_football/oz_0292.npy,3
oz_0293,header.mov,oz_football/oz_0293.npy,3
oz_0294,header.mov,oz_football/oz_0294.npy,0
oz_0295,header.mov,oz_football/oz_0295.npy,0
oz_0297,header.mov,oz_football/oz_0297.npy,0
oz_0298,header.mov,oz_football/oz_0298.npy,0
oz_0299,header.mov,oz_football/oz_0299.npy,0
oz_0302,header.mov,oz_football/oz_0302.npy,0
oz_0304,header.mov,oz_football/oz_0304.npy,2
oz_0305,header.mov,oz_football/oz_0305.npy,2
oz_0306,header.mov,oz_football/oz_0306.npy,2
oz_0307,header.mov,oz_football/oz_0307.npy,2
oz_0308,header.mov,oz_football/oz_0308.npy,2
oz_0309,header.mov,oz_football/oz_0309.npy,2
oz_0310,header.mov,oz_football/oz_0310.npy,2
oz_0312,header.mov,oz_football/oz_0312.npy,3
oz_0315,header.mov,oz_football/oz_0315.npy,3
oz_0318,header.mov,oz_football/oz_0318.npy,3
oz_0319,header.mov,oz_football/oz_0319.npy,3
oz_0320,header.mov,oz_football/oz_0320.npy,3
oz_0321,header.mov,oz_football/oz_0321.npy,3
oz_0324,header.mov,oz_football/oz_0324.npy,3
oz_0325,header.mov,oz_football/oz_0325.npy,3
oz_0326,header.mov,oz_football/oz_0326.npy,3
oz_0327,header.mov,oz_football/oz_0327.npy,1
oz_0328,header.mov,oz_football/oz_0328.npy,1
oz_0330,header.mov,oz_football/oz_0330.npy,1
oz_0331,header.mov,oz_football/oz_0331.npy,1
oz_0336,header.mov,oz_football/oz_0336.npy,2
oz_0337,header.mov,oz_football/oz_0337.npy,2
oz_0338,header.mov,oz_football/oz_0338.npy,2
oz_0340,header.mov,oz_football/oz_0340.npy,2
oz_0343,header.mov,oz_football/oz_0343.npy,1
oz_0344,header.mov,oz_football/oz_0344.npy,1
oz_0345,header.mov,oz_football/oz_0345.npy,1
oz_0346,header.mov,oz_football/oz_0346.npy,1
oz_0350,header.mov,oz_football/oz_0350.npy,1
oz_0351,header.mov,oz_football/oz_0351.npy,1
oz_0352,header.mov,oz_football/oz_0352.npy,1
oz_0353,header.mov,oz_football/oz_0353.npy,1
oz_0354,header.mov,oz_football/oz_0354.npy,1
oz_0355,header.mov,oz_football/oz_0355.npy,1
oz_0356,header.mov,oz_football/oz_0356.npy,1
oz_0357,header.mov,oz_football/oz_0357.npy,1
oz_0358,header.mov,oz_football/oz_0358.npy,1
oz_0360,header.mov,oz_football/oz_0360.npy,1
oz_0361,header.mov,oz_football/oz_0361.npy,1
oz_0363,header.mov,oz_football/oz_0363.npy,1
oz_0365,header.mov,oz_football/oz_0365.npy,1
oz_0367,header.mov,oz_football/oz_0367.npy,1
oz_0368,header.mov,oz_football/oz_0368.npy,1
oz_0371,header.mov,oz_football/oz_0371.npy,1
oz_0373,header.mov,oz_football/oz_0373.npy,1
oz_0374,header.mov,oz_football/oz_0374.npy,1
oz_0377,header.mov,oz_football/oz_0377.npy,1
oz_0378,header.mov,oz_football/oz_0378.npy,1
oz_0379,header.mov,oz_football/oz_0379.npy,1
oz_0380,header.mov,oz_football/oz_0380.npy,3
oz_0381,header.mov,oz_football/oz_0381.npy,3
oz_0382,header.mov,oz_football/oz_0382.npy,3
oz_0383,header.mov,oz_football/oz_0383.npy,3
oz_0387,header.mov,oz_football/oz_0387.npy,3
oz_0388,header.mov,oz_football/oz_0388.npy,3
oz_0390,header.mov,oz_football/oz_0390.npy,3
oz_0391,header.mov,oz_football/oz_0391.npy,3
oz_0393,header.mov,oz_football/oz_0393.npy,3
oz_0394,header.mov,oz_football/oz_0394.npy,3
oz_0395,header.mov,oz_football/oz_0395.npy,3
oz_0398,header.mov,oz_football/oz_0398.npy,3
oz_0399,header.mov,oz_football/oz_0399.npy,3
oz_0400,header.mov,oz_football/oz_0400.npy,2
oz_0401,header.mov,oz_football/oz_0401.npy,2
oz_0402,header.mov,oz_football/oz_0402.npy,2
oz_0404,header.mov,oz_football/oz_0404.npy,2
oz_0405,header.mov,oz_football/oz_0405.npy,2
oz_0406,header.mov,oz_football/oz_0406.npy,2
oz_0408,header.mov,oz_football/oz_0408.npy,2
oz_0409,header.mov,oz_football/oz_0409.npy,2
oz_0412,header.mov,oz_football/oz_0412.npy,2
oz_0413,header.mov,oz_football/oz_0413.npy,2
oz_0414,header.mov,oz_football/oz_0414.npy,2
oz_0415,header.mov,oz_football/oz_0415.npy,2
oz_0417,header.mov,oz_football/oz_0417.npy,2
oz_0419,header.mov,oz_football/oz_0419.npy,2
oz_0420,header.mov,oz_football/oz_0420.npy,2
oz_0421,header.mov,oz_football/oz_0421.npy,2
oz_0422,header.mov,oz_football/oz_0422.npy,2
oz_0423,header.mov,oz_football/oz_0423.npy,2
oz_0424,header.mov,oz_football/oz_0424.npy,2
oz_0425,header.mov,oz_football/oz_0425.npy,2
oz_0426,header.mov,oz_football/oz_0426.npy,1
oz_0427,header.mov,oz_football/oz_0427.npy,1
oz_0428,header.mov,oz_football/oz_0428.npy,1
oz_0429,header.mov,oz_football/oz_0429.npy,1
oz_0430,header.mov,oz_football/oz_0430.npy,1
oz_0431,header.mov,oz_football/oz_0431.npy,1
oz_0433,header.mov,oz_football/oz_0433.npy,1
oz_0434,header.mov,oz_football/oz_0434.npy,1
oz_0435,header.mov,oz_football/oz_0435.npy,1
oz_0436,header.mov,oz_football/oz_0436.npy,1
oz_0438,header.mov,oz_football/oz_0438.npy,1
oz_0439,header.mov,oz_football/oz_0439.npy,1
oz_0441,header.mov,oz_football/oz_0441.npy,1
oz_0443,header.mov,oz_football/oz_0443.npy,1
oz_0444,header.mov,oz_football/oz_0444.npy,1
oz_0445,header.mov,oz_football/oz_0445.npy,1
oz_0446,header.mov,oz_football/oz_0446.npy,1
oz_0447,header.mov,oz_football/oz_0447.npy,1
oz_0448,header.mov,oz_football/oz_0448.npy,1
oz_0449,header.mov,oz_football/oz_0449.npy,1
oz_0454,header.mov,oz_football/oz_0454.npy,1
oz_0455,header.mov,oz_football/oz_0455.npy,1
oz_0456,header.mov,oz_football/oz_0456.npy,1
oz_0457,header.mov,oz_football/oz_0457.npy,1
oz_0459,header.mov,oz_football/oz_0459.npy,1
oz_0460,header.mov,oz_football/oz_0460.npy,1
oz_0461,header.mov,oz_football/oz_0461.npy,1
oz_0462,header.mov,oz_football/oz_0462.npy,1
oz_0463,header.mov,oz_football/oz_0463.npy,1
oz_0464,header.mov,oz_football/oz_0464.npy,1
oz_0465,header.mov,oz_football/oz_0465.npy,1
oz_0466,header.mov,oz_football/oz_0466.npy,3
oz_0467,header.mov,oz_football/oz_0467.npy,3
oz_0468,header.mov,oz_football/oz_0468.npy,3
oz_0469,header.mov,oz_football/oz_0469.npy,3
oz_0470,header.mov,oz_football/oz_0470.npy,3
oz_0471,header.mov,oz_football/oz_0471.npy,3
oz_0472,header.mov,oz_football/oz_0472.npy,3
oz_0473,header.mov,oz_football/oz_0473.npy,3
oz_0474,header.mov,oz_football/oz_0474.npy,3
oz_0476,header.mov,oz_football/oz_0476.npy,2
oz_0477,header.mov,oz_football/oz_0477.npy,2
oz_0478,header.mov,oz_football/oz_0478.npy,2
oz_0479,header.mov,oz_football/oz_0479.npy,2
oz_0482,header.mov,oz_football/oz_0482.npy,2
oz_0485,header.mov,oz_football/oz_0485.npy,2
oz_0486,header.mov,oz_football/oz_0486.npy,2
oz_0488,header.mov,oz_football/oz_0488.npy,2
oz_0489,header.mov,oz_football/oz_0489.npy,2
oz_0493,header.mov,oz_football/oz_0493.npy,2
oz_0494,header.mov,oz_football/oz_0494.npy,2
oz_0495,header.mov,oz_football/oz_0495.npy,2
oz_0496,header.mov,oz_football/oz_0496.npy,2
oz_0497,header.mov,oz_football/oz_0497.npy,2
oz_0498,header.mov,oz_football/oz_0498.npy,2
oz_0501,header.mov,oz_football/oz_0501.npy,2
oz_0505,header.mov,oz_football/oz_0505.npy,2
oz_0509,header.mov,oz_football/oz_0509.npy,2
oz_0511,header.mov,oz_football/oz_0511.npy,2
oz_0512,header.mov,oz_football/oz_0512.npy,2
oz_0513,header.mov,oz_football/oz_0513.npy,1
oz_0514,header.mov,oz_football/oz_0514.npy,1
oz_0515,header.mov,oz_football/oz_0515.npy,1
oz_0516,header.mov,oz_football/oz_0516.npy,0
oz_0517,header.mov,oz_football/oz_0517.npy,0
oz_0519,header.mov,oz_football/oz_0519.npy,0
oz_0520,header.mov,oz_football/oz_0520.npy,0
oz_0522,header.mov,oz_football/oz_0522.npy,0
oz_0524,header.mov,oz_football/oz_0524.npy,0
oz_0527,header.mov,oz_football/oz_0527.npy,0
oz_0530,header.mov,oz_football/oz_0530.npy,0
oz_0531,header.mov,oz_football/oz_0531.npy,1
oz_0536,header.mov,oz_football/oz_0536.npy,1
oz_0537,header.mov,oz_football/oz_0537.npy,1
oz_0538,header.mov,oz_football/oz_0538.npy,1
oz_0539,header.mov,oz_football/oz_0539.npy,1
oz_0541,header.mov,oz_football/oz_0541.npy,1
oz_0542,header.mov,oz_football/oz_0542.npy,1
oz_0544,header.mov,oz_football/oz_0544.npy,1
oz_0545,header.mov,oz_football/oz_0545.npy,1
oz_0546,header.mov,oz_football/oz_0546.npy,0
oz_0549,header.mov,oz_football/oz_0549.npy,2
oz_0550,header.mov,oz_football/oz_0550.npy,2
oz_0551,header.mov,oz_football/oz_0551.npy,2
oz_0552,header.mov,oz_football/oz_0552.npy,2
oz_0554,header.mov,oz_football/oz_0554.npy,2
oz_0556,header.mov,oz_football/oz_0556.npy,2
oz_0557,header.mov,oz_football/oz_0557.npy,2
oz_0558,header.mov,oz_football/oz_0558.npy,2
oz_0560,header.mov,oz_football/oz_0560.npy,2
oz_0561,header.mov,oz_football/oz_0561.npy,2
oz_0562,header.mov,oz_football/oz_0562.npy,2
oz_0563,header.mov,oz_football/oz_0563.npy,2
oz_0566,header.mov,oz_football/oz_0566.npy,2
oz_0567,header.mov,oz_football/oz_0567.npy,2
oz_0568,header.mov,oz_football/oz_0568.npy,2
oz_0569,header.mov,oz_football/oz_0569.npy,2
oz_0570,header.mov,oz_football/oz_0570.npy,2
oz_0572,header.mov,oz_football/oz_0572.npy,0
oz_0573,header.mov,oz_football/oz_0573.npy,0
oz_0574,header.mov,oz_football/oz_0574.npy,0
oz_0575,header.mov,oz_football/oz_0575.npy,0
oz_0577,header.mov,oz_football/oz_0577.npy,0
oz_0578,header.mov,oz_football/oz_0578.npy,0
oz_0579,header.mov,oz_football/oz_0579.npy,0
oz_0580,header.mov,oz_football/oz_0580.npy,0
oz_0581,header.mov,oz_football/oz_0581.npy,0
oz_0582,header.mov,oz_football/oz_0582.npy,0
oz_0584,header.mov,oz_football/oz_0584.npy,0
oz_0585,header.mov,oz_football/oz_0585.npy,0
oz_0587,header.mov,oz_football/oz_0587.npy,0
oz_0588,header.mov,oz_football/oz_0588.npy,0
oz_0591,header.mov,oz_football/oz_0591.npy,0
oz_0592,header.mov,oz_football/oz_0592.npy,0
oz_0593,header.mov,oz_football/oz_0593.npy,0
oz_0594,header.mov,oz_football/oz_0594.npy,0
oz_0595,header.mov,oz_football/oz_0595.npy,0
oz_0598,header.mov,oz_football/oz_0598.npy,0
oz_0600,header.mov,oz_football/oz_0600.npy,0
oz_0601,header.mov,oz_football/oz_0601.npy,0
oz_0603,header.mov,oz_football/oz_0603.npy,0
oz_0604,header.mov,oz_football/oz_0604.npy,3
oz_0608,header.mov,oz_football/oz_0608.npy,1
oz_0610,header.mov,oz_football/oz_0610.npy,1
oz_0612,header.mov,oz_football/oz_0612.npy,1
oz_0613,header.mov,oz_football/oz_0613.npy,0
oz_0614,header.mov,oz_football/oz_0614.npy,0
oz_0616,header.mov,oz_football/oz_0616.npy,0
oz_0618,header.mov,oz_football/oz_0618.npy,0
oz_0619,header.mov,oz_football/oz_0619.npy,0
oz_0620,header.mov,oz_football/oz_0620.npy,0
oz_0623,header.mov,oz_football/oz_0623.npy,0
oz_0624,header.mov,oz_football/oz_0624.npy,0
oz_0625,header.mov,oz_football/oz_0625.npy,0
oz_0626,header.mov,oz_football/oz_0626.npy,0
oz_0627,header.mov,oz_football/oz_0627.npy,0
oz_0630,header.mov,oz_football/oz_0630.npy,0
oz_0633,header.mov,oz_football/oz_0633.npy,0
oz_0635,header.mov,oz_football/oz_0635.npy,1
oz_0636,header.mov,oz_football/oz_0636.npy,1
oz_0638,header.mov,oz_football/oz_0638.npy,1
oz_0639,header.mov,oz_football/oz_0639.npy,1
oz_0640,header.mov,oz_football/oz_0640.npy,1
oz_0642,header.mov,oz_football/oz_0642.npy,1
oz_0643,header.mov,oz_football/oz_0643.npy,1
oz_0644,header.mov,oz_football/oz_0644.npy,1
oz_0645,header.mov,oz_football/oz_0645.npy,1
oz_0646,header.mov,oz_football/oz_0646.npy,1
oz_0647,header.mov,oz_football/oz_0647.npy,3
oz_0652,header.mov,oz_football/oz_0652.npy,3
oz_0653,header.mov,oz_football/oz_0653.npy,3
oz_0654,header.mov,oz_football/oz_0654.npy,3
oz_0655,header.mov,oz_football/oz_0655.npy,3
oz_0657,header.mov,oz_football/oz_0657.npy,3
oz_0658,header.mov,oz_football/oz_0658.npy,3
oz_0659,header.mov,oz_football/oz_0659.npy,3
oz_0660,header.mov,oz_football/oz_0660.npy,3
oz_0661,header.mov,oz_football/oz_0661.npy,3
oz_0662,header.mov,oz_football/oz_0662.npy,3
oz_0663,header.mov,oz_football/oz_0663.npy,3
oz_0664,header.mov,oz_football/oz_0664.npy,3
oz_0667,header.mov,oz_football/oz_0667.npy,3
oz_0668,header.mov,oz_football/oz_0668.npy,3
oz_0669,header.mov,oz_football/oz_0669.npy,3
oz_0670,header.mov,oz_football/oz_0670.npy,3
oz_0671,header.mov,oz_football/oz_0671.npy,3
oz_0672,header.mov,oz_football/oz_0672.npy,3
oz_0673,header.mov,oz_football/oz_0673.npy,3
oz_0677,header.mov,oz_football/oz_0677.npy,3
oz_0679,header.mov,oz_football/oz_0679.npy,3
oz_0680,header.mov,oz_football/oz_0680.npy,3
oz_0683,header.mov,oz_football/oz_0683.npy,3
oz_0685,header.mov,oz_football/oz_0685.npy,3
oz_0686,header.mov,oz_football/oz_0686.npy,3
oz_0688,header.mov,oz_football/oz_0688.npy,3
oz_0689,header.mov,oz_football/oz_0689.npy,3
oz_0691,header.mov,oz_football/oz_0691.npy,3
oz_0692,header.mov,oz_football/oz_0692.npy,3
oz_0693,header.mov,oz_football/oz_0693.npy,3
oz_0694,header.mov,oz_football/oz_0694.npy,3
oz_0695,header.mov,oz_football/oz_0695.npy,3
oz_0696,header.mov,oz_football/oz_0696.npy,3
oz_0697,header.mov,oz_football/oz_0697.npy,3
oz_0699,header.mov,oz_football/oz_0699.npy,3
oz_0700,header.mov,oz_football/oz_0700.npy,3
oz_0701,header.mov,oz_football/oz_0701.npy,3
oz_0702,header.mov,oz_football/oz_0702.npy,3
oz_0704,header.mov,oz_football/oz_0704.npy,3
oz_0707,header.mov,oz_football/oz_0707.npy,1
oz_0708,header.mov,oz_football/oz_0708.npy,1
oz_0709,header.mov,oz_football/oz_0709.npy,1
oz_0710,header.mov,oz_football/oz_0710.npy,1
